Line: R29, Position: 79, Quotient: 0, Password: 0
Line: R21, Position: 0, Quotient: 1, Password: 2293
Line: L50, Position: 50, Quotient: -1, Password: 2293
Line: R42, Position: 92, Quotient: 0, Password: 2293
Line: R8, Position: 0, Quotient: 1, Password: 2294
Line: R96, Position: 96, Quotient: 0, Password: 2294
Line: R26, Position: 22, Quotient: 1, Password: 2295
Line: L22, Position: 0, Quotient: 0, Password: 2296
Line: L969, Position: 31, Quotient: -1, Password: 2305
Line: L88, Position: 43, Quotient: -1, Password: 2306
Line: R769, Position: 12, Quotient: 1, Password: 2314
Line: R64, Position: 76, Quotient: 0, Password: 2314
Line: L76, Position: 0, Quotient: 0, Password: 2315
Line: R52, Position: 52, Quotient: 0, Password: 2315
Line: R67, Position: 19, Quotient: 1, Password: 2316
Line: R72, Position: 91, Quotient: 0, Password: 2316
Line: L91, Position: 0, Quotient: 0, Password: 2317
Line: R55, Position: 55, Quotient: 0, Password: 2317
Line: L646, Position: 9, Quotient: 0, Password: 2323
Line: R991, Position: 0, Quotient: 1, Password: 2333
Line: R45, Position: 45, Quotient: 0, Password: 2333
Line: R92, Position: 37, Quotient: 1, Password: 2334
Line: R17, Position: 54, Quotient: 0, Password: 2334
Line: R73, Position: 27, Quotient: 1, Password: 2335
Line: L75, Position: 52, Quotient: -1, Password: 2336
Line: L11, Position: 41, Quotient: 0, Password: 2336
Line: L29, Position: 12, Quotient: 0, Password: 2336
Line: L27, Position: 85, Quotient: -1, Password: 2337
Line: L85, Position: 0, Quotient: 0, Password: 2338
Line: R20, Position: 20, Quotient: 0, Password: 2338
Line: R80, Position: 0, Quotient: 1, Password: 2339
Line: L809, Position: 91, Quotient: -1, Password: 2347
Line: L9, Position: 82, Quotient: 0, Password: 2347
Line: R94, Position: 76, Quotient: 1, Password: 2348
Line: R28, Position: 4, Quotient: 1, Password: 2349
Line: R94, Position: 98, Quotient: 0, Password: 2349
Line: L98, Position: 0, Quotient: 0, Password: 2350
Line: R45, Position: 45, Quotient: 0, Password: 2350
Line: R55, Position: 0, Quotient: 1, Password: 2351
Line: L48, Position: 52, Quotient: -1, Password: 2351
Line: R48, Position: 0, Quotient: 1, Password: 2352
Line: L56, Position: 44, Quotient: -1, Password: 2352
Line: L92, Position: 52, Quotient: -1, Password: 2353
Line: R59, Position: 11, Quotient: 1, Password: 2354
Line: L48, Position: 63, Quotient: -1, Password: 2355
Line: L63, Position: 0, Quotient: 0, Password: 2356
Line: R89, Position: 89, Quotient: 0, Password: 2356
Line: L55, Position: 34, Quotient: 0, Password: 2356
Line: L34, Position: 0, Quotient: 0, Password: 2357
Line: R54, Position: 54, Quotient: 0, Password: 2357
Line: R946, Position: 0, Quotient: 1, Password: 2367
Line: L41, Position: 59, Quotient: -1, Password: 2367
Line: L59, Position: 0, Quotient: 0, Password: 2368
Line: L47, Position: 53, Quotient: -1, Password: 2368
Line: L93, Position: 60, Quotient: -1, Password: 2369
Line: R93, Position: 53, Quotient: 1, Password: 2370
Line: L26, Position: 27, Quotient: 0, Password: 2370
Line: R91, Position: 18, Quotient: 1, Password: 2371
Line: L72, Position: 46, Quotient: -1, Password: 2372
Line: L909, Position: 37, Quotient: 0, Password: 2381
Line: R63, Position: 0, Quotient: 1, Password: 2382
Line: R63, Position: 63, Quotient: 0, Password: 2382
Line: R37, Position: 0, Quotient: 1, Password: 2383
Line: L75, Position: 25, Quotient: -1, Password: 2383
Line: L42, Position: 83, Quotient: -1, Password: 2384
Line: R47, Position: 30, Quotient: 1, Password: 2385
Line: L61, Position: 69, Quotient: -1, Password: 2386
Line: L14, Position: 55, Quotient: 0, Password: 2386
Line: L69, Position: 86, Quotient: -1, Password: 2387
Line: R89, Position: 75, Quotient: 1, Password: 2388
Line: R28, Position: 3, Quotient: 1, Password: 2389
Line: L31, Position: 72, Quotient: -1, Password: 2390
Line: R78, Position: 50, Quotient: 1, Password: 2391
Line: R11, Position: 61, Quotient: 0, Password: 2391
Line: L61, Position: 0, Quotient: 0, Password: 2392
Line: R57, Position: 57, Quotient: 0, Password: 2392
Line: L20, Position: 37, Quotient: 0, Password: 2392
Line: L37, Position: 0, Quotient: 0, Password: 2393
Line: L59, Position: 41, Quotient: -1, Password: 2393
Line: L54, Position: 87, Quotient: -1, Password: 2394
Line: L87, Position: 0, Quotient: 0, Password: 2395
Line: R45, Position: 45, Quotient: 0, Password: 2395
Line: R55, Position: 0, Quotient: 1, Password: 2396
Line: R518, Position: 18, Quotient: 0, Password: 2401
Line: L18, Position: 0, Quotient: 0, Password: 2402
Line: R77, Position: 77, Quotient: 0, Password: 2402
Line: R23, Position: 0, Quotient: 1, Password: 2403
Line: L91, Position: 9, Quotient: -1, Password: 2403
Line: R87, Position: 96, Quotient: 0, Password: 2403
Line: L96, Position: 0, Quotient: 0, Password: 2404
Line: L42, Position: 58, Quotient: -1, Password: 2404
Line: L75, Position: 83, Quotient: -1, Password: 2405
Line: L916, Position: 67, Quotient: 0, Password: 2414
Line: R33, Position: 0, Quotient: 1, Password: 2415
Line: L305, Position: 95, Quotient: -1, Password: 2418
Line: L95, Position: 0, Quotient: 0, Password: 2419
Line: R17, Position: 17, Quotient: 0, Password: 2419
Line: L1, Position: 16, Quotient: 0, Password: 2419
Line: L50, Position: 66, Quotient: -1, Password: 2420
Line: R26, Position: 92, Quotient: 0, Password: 2420
Line: L18, Position: 74, Quotient: 0, Password: 2420
Line: L44, Position: 30, Quotient: 0, Password: 2420
Line: R5, Position: 35, Quotient: 0, Password: 2420
Line: R27, Position: 62, Quotient: 0, Password: 2420
Line: L45, Position: 17, Quotient: 0, Password: 2420
Line: L17, Position: 0, Quotient: 0, Password: 2421
Line: L13, Position: 87, Quotient: -1, Password: 2421
Line: R13, Position: 0, Quotient: 1, Password: 2422
Line: R46, Position: 46, Quotient: 0, Password: 2422
Line: R719, Position: 65, Quotient: 0, Password: 2429
Line: R775, Position: 40, Quotient: 1, Password: 2437
Line: L29, Position: 11, Quotient: 0, Password: 2437
Line: L11, Position: 0, Quotient: 0, Password: 2438
Line: R551, Position: 51, Quotient: 0, Password: 2443
Line: L61, Position: 90, Quotient: -1, Password: 2444
Line: R10, Position: 0, Quotient: 1, Password: 2445
Line: L58, Position: 42, Quotient: -1, Password: 2445
Line: R358, Position: 0, Quotient: 1, Password: 2449
Line: R48, Position: 48, Quotient: 0, Password: 2449
Line: R51, Position: 99, Quotient: 0, Password: 2449
Line: R410, Position: 9, Quotient: 1, Password: 2454
Line: R2, Position: 11, Quotient: 0, Password: 2454
Line: L789, Position: 22, Quotient: -1, Password: 2462
Line: L7, Position: 15, Quotient: 0, Password: 2462
Line: R12, Position: 27, Quotient: 0, Password: 2462
Line: R24, Position: 51, Quotient: 0, Password: 2462
Line: L51, Position: 0, Quotient: 0, Password: 2463
Line: R769, Position: 69, Quotient: 0, Password: 2470
Line: R80, Position: 49, Quotient: 1, Password: 2471
Line: L346, Position: 3, Quotient: 0, Password: 2474
Line: L92, Position: 11, Quotient: -1, Password: 2475
Line: L561, Position: 50, Quotient: -1, Password: 2481
Line: R29, Position: 79, Quotient: 0, Password: 2481
Line: L56, Position: 23, Quotient: 0, Password: 2481
Line: L23, Position: 0, Quotient: 0, Password: 2482
Line: L847, Position: 53, Quotient: -1, Password: 2490
Line: L85, Position: 68, Quotient: -1, Password: 2491
Line: L768, Position: 0, Quotient: 0, Password: 2499
Line: R93, Position: 93, Quotient: 0, Password: 2499
Line: R39, Position: 32, Quotient: 1, Password: 2500
Line: L81, Position: 51, Quotient: -1, Password: 2501
Line: R42, Position: 93, Quotient: 0, Password: 2501
Line: R36, Position: 29, Quotient: 1, Password: 2502
Line: R371, Position: 0, Quotient: 1, Password: 2506
Line: L237, Position: 63, Quotient: -1, Password: 2508
Line: L92, Position: 71, Quotient: -1, Password: 2509
Line: L50, Position: 21, Quotient: 0, Password: 2509
Line: R986, Position: 7, Quotient: 1, Password: 2519
Line: L22, Position: 85, Quotient: -1, Password: 2520
Line: R3, Position: 88, Quotient: 0, Password: 2520
Line: L92, Position: 96, Quotient: -1, Password: 2521
Line: R504, Position: 0, Quotient: 1, Password: 2527
Line: R112, Position: 12, Quotient: 0, Password: 2528
Line: R88, Position: 0, Quotient: 1, Password: 2529
Line: L24, Position: 76, Quotient: -1, Password: 2529
Line: L43, Position: 33, Quotient: 0, Password: 2529
Line: R34, Position: 67, Quotient: 0, Password: 2529
Line: R97, Position: 64, Quotient: 1, Password: 2530
Line: R80, Position: 44, Quotient: 1, Password: 2531
Line: R51, Position: 95, Quotient: 0, Password: 2531
Line: L90, Position: 5, Quotient: 0, Password: 2531
Line: L34, Position: 71, Quotient: -1, Password: 2532
Line: R29, Position: 0, Quotient: 1, Password: 2533
Line: L20, Position: 80, Quotient: -1, Password: 2533
Line: R91, Position: 71, Quotient: 1, Password: 2534
Line: R35, Position: 6, Quotient: 1, Password: 2535
Line: L46, Position: 60, Quotient: -1, Password: 2536
Line: R41, Position: 1, Quotient: 1, Password: 2537
Line: L75, Position: 26, Quotient: -1, Password: 2538
Line: L826, Position: 0, Quotient: 0, Password: 2547
Line: L64, Position: 36, Quotient: -1, Password: 2547
Line: R64, Position: 0, Quotient: 1, Password: 2548
Line: R8, Position: 8, Quotient: 0, Password: 2548
Line: L8, Position: 0, Quotient: 0, Password: 2549
Line: R924, Position: 24, Quotient: 0, Password: 2558
Line: R76, Position: 0, Quotient: 1, Password: 2559
Line: R95, Position: 95, Quotient: 0, Password: 2559
Line: L62, Position: 33, Quotient: 0, Password: 2559
Line: L983, Position: 50, Quotient: -1, Password: 2569
Line: L74, Position: 76, Quotient: -1, Password: 2570
Line: R806, Position: 82, Quotient: 0, Password: 2578
Line: L85, Position: 97, Quotient: -1, Password: 2579
Line: L95, Position: 2, Quotient: 0, Password: 2579
Line: R98, Position: 0, Quotient: 1, Password: 2580
Line: R79, Position: 79, Quotient: 0, Password: 2580
Line: L42, Position: 37, Quotient: 0, Password: 2580
Line: L37, Position: 0, Quotient: 0, Password: 2581
Line: R2, Position: 2, Quotient: 0, Password: 2581
Line: R23, Position: 25, Quotient: 0, Password: 2581
Line: L74, Position: 51, Quotient: -1, Password: 2582
Line: R97, Position: 48, Quotient: 1, Password: 2583
Line: R30, Position: 78, Quotient: 0, Password: 2583
Line: L78, Position: 0, Quotient: 0, Password: 2584
Line: L66, Position: 34, Quotient: -1, Password: 2584
Line: R77, Position: 11, Quotient: 1, Password: 2585
Line: R89, Position: 0, Quotient: 1, Password: 2586
Line: L56, Position: 44, Quotient: -1, Password: 2586
Line: R84, Position: 28, Quotient: 1, Password: 2587
Line: L228, Position: 0, Quotient: 0, Password: 2590
Line: L57, Position: 43, Quotient: -1, Password: 2590
Line: L43, Position: 0, Quotient: 0, Password: 2591
Line: L26, Position: 74, Quotient: -1, Password: 2591
Line: R98, Position: 72, Quotient: 1, Password: 2592
Line: L27, Position: 45, Quotient: 0, Password: 2592
Line: L73, Position: 72, Quotient: -1, Password: 2593
Line: L33, Position: 39, Quotient: 0, Password: 2593
Line: L39, Position: 0, Quotient: 0, Password: 2594
Line: L39, Position: 61, Quotient: -1, Password: 2594
Line: R93, Position: 54, Quotient: 1, Password: 2595
Line: R46, Position: 0, Quotient: 1, Password: 2596
Line: R725, Position: 25, Quotient: 0, Password: 2603
Line: R75, Position: 0, Quotient: 1, Password: 2604
Line: R584, Position: 84, Quotient: 0, Password: 2609
Line: L84, Position: 0, Quotient: 0, Password: 2610
Line: L830, Position: 70, Quotient: -1, Password: 2618
Line: L1, Position: 69, Quotient: 0, Password: 2618
Line: R31, Position: 0, Quotient: 1, Password: 2619
Line: L64, Position: 36, Quotient: -1, Password: 2619
Line: R64, Position: 0, Quotient: 1, Password: 2620
Line: L75, Position: 25, Quotient: -1, Password: 2620
Line: L25, Position: 0, Quotient: 0, Password: 2621
Line: R86, Position: 86, Quotient: 0, Password: 2621
Line: R12, Position: 98, Quotient: 0, Password: 2621
Line: L98, Position: 0, Quotient: 0, Password: 2622
Line: L94, Position: 6, Quotient: -1, Password: 2622
Line: R554, Position: 60, Quotient: 0, Password: 2627
Line: R87, Position: 47, Quotient: 1, Password: 2628
Line: R66, Position: 13, Quotient: 1, Password: 2629
Line: R7, Position: 20, Quotient: 0, Password: 2629
Line: L38, Position: 82, Quotient: -1, Password: 2630
Line: R36, Position: 18, Quotient: 1, Password: 2631
Line: L7, Position: 11, Quotient: 0, Password: 2631
Line: L33, Position: 78, Quotient: -1, Password: 2632
Line: L78, Position: 0, Quotient: 0, Password: 2633
Line: R68, Position: 68, Quotient: 0, Password: 2633
Line: R7, Position: 75, Quotient: 0, Password: 2633
Line: R43, Position: 18, Quotient: 1, Password: 2634
Line: L50, Position: 68, Quotient: -1, Password: 2635
Line: R986, Position: 54, Quotient: 1, Password: 2645
Line: R46, Position: 0, Quotient: 1, Password: 2646
Line: L86, Position: 14, Quotient: -1, Password: 2646
Line: R34, Position: 48, Quotient: 0, Password: 2646
Line: L40, Position: 8, Quotient: 0, Password: 2646
Line: L454, Position: 54, Quotient: -1, Password: 2651
Line: L35, Position: 19, Quotient: 0, Password: 2651
Line: R81, Position: 0, Quotient: 1, Password: 2652
Line: R70, Position: 70, Quotient: 0, Password: 2652
Line: L8, Position: 62, Quotient: 0, Password: 2652
Line: R85, Position: 47, Quotient: 1, Password: 2653
Line: R353, Position: 0, Quotient: 1, Password: 2657
Line: L355, Position: 45, Quotient: -1, Password: 2660
Line: L47, Position: 98, Quotient: -1, Password: 2661
Line: R37, Position: 35, Quotient: 1, Password: 2662
Line: R65, Position: 0, Quotient: 1, Password: 2663
Line: L19, Position: 81, Quotient: -1, Password: 2663
Line: L481, Position: 0, Quotient: 0, Password: 2668
Line: R94, Position: 94, Quotient: 0, Password: 2668
Line: R81, Position: 75, Quotient: 1, Password: 2669
Line: L97, Position: 78, Quotient: -1, Password: 2670
Line: R170, Position: 48, Quotient: 1, Password: 2672
Line: R52, Position: 0, Quotient: 1, Password: 2673
Line: R97, Position: 97, Quotient: 0, Password: 2673
Line: L194, Position: 3, Quotient: 0, Password: 2674
Line: L506, Position: 97, Quotient: -1, Password: 2680
Line: R53, Position: 50, Quotient: 1, Password: 2681
Line: R12, Position: 62, Quotient: 0, Password: 2681
Line: L90, Position: 72, Quotient: -1, Password: 2682
Line: L457, Position: 15, Quotient: 0, Password: 2686
Line: R85, Position: 0, Quotient: 1, Password: 2687
Line: R72, Position: 72, Quotient: 0, Password: 2687
Line: R452, Position: 24, Quotient: 1, Password: 2692
Line: R476, Position: 0, Quotient: 1, Password: 2697
Line: R582, Position: 82, Quotient: 0, Password: 2702
Line: L94, Position: 88, Quotient: -1, Password: 2703
Line: R62, Position: 50, Quotient: 1, Password: 2704
Line: R82, Position: 32, Quotient: 1, Password: 2705
Line: R68, Position: 0, Quotient: 1, Password: 2706
Line: L1, Position: 99, Quotient: -1, Password: 2706
Line: R915, Position: 14, Quotient: 1, Password: 2716
Line: R98, Position: 12, Quotient: 1, Password: 2717
Line: L12, Position: 0, Quotient: 0, Password: 2718
Line: R79, Position: 79, Quotient: 0, Password: 2718
Line: R85, Position: 64, Quotient: 1, Password: 2719
Line: L764, Position: 0, Quotient: 0, Password: 2727
Line: L86, Position: 14, Quotient: -1, Password: 2727
Line: R31, Position: 45, Quotient: 0, Password: 2727
Line: L45, Position: 0, Quotient: 0, Password: 2728
Line: L98, Position: 2, Quotient: -1, Password: 2728
Line: L26, Position: 76, Quotient: -1, Password: 2729
Line: L381, Position: 95, Quotient: -1, Password: 2733
Line: L95, Position: 0, Quotient: 0, Password: 2734
Line: R62, Position: 62, Quotient: 0, Password: 2734
Line: R991, Position: 53, Quotient: 1, Password: 2744
Line: R19, Position: 72, Quotient: 0, Password: 2744
Line: R52, Position: 24, Quotient: 1, Password: 2745
Line: R276, Position: 0, Quotient: 1, Password: 2748
Line: R50, Position: 50, Quotient: 0, Password: 2748
Line: L91, Position: 59, Quotient: -1, Password: 2749
Line: R80, Position: 39, Quotient: 1, Password: 2750
Line: R77, Position: 16, Quotient: 1, Password: 2751
Line: L16, Position: 0, Quotient: 0, Password: 2752
Line: R45, Position: 45, Quotient: 0, Password: 2752
Line: L968, Position: 77, Quotient: -1, Password: 2762
Line: R78, Position: 55, Quotient: 1, Password: 2763
Line: R795, Position: 50, Quotient: 1, Password: 2771
Line: R13, Position: 63, Quotient: 0, Password: 2771
Line: L63, Position: 0, Quotient: 0, Password: 2772
Line: R10, Position: 10, Quotient: 0, Password: 2772
Line: L95, Position: 15, Quotient: -1, Password: 2773
Line: R970, Position: 85, Quotient: 0, Password: 2782
Line: R43, Position: 28, Quotient: 1, Password: 2783
Line: R72, Position: 0, Quotient: 1, Password: 2784
Line: R35, Position: 35, Quotient: 0, Password: 2784
Line: L435, Position: 0, Quotient: 0, Password: 2789
Line: R318, Position: 18, Quotient: 0, Password: 2792
Line: R86, Position: 4, Quotient: 1, Password: 2793
Line: L4, Position: 0, Quotient: 0, Password: 2794
Line: R59, Position: 59, Quotient: 0, Password: 2794
Line: R13, Position: 72, Quotient: 0, Password: 2794
Line: R28, Position: 0, Quotient: 1, Password: 2795
Line: R43, Position: 43, Quotient: 0, Password: 2795
Line: L670, Position: 73, Quotient: -1, Password: 2802
Line: L97, Position: 76, Quotient: -1, Password: 2803
Line: R88, Position: 64, Quotient: 1, Password: 2804
Line: R45, Position: 9, Quotient: 1, Password: 2805
Line: R48, Position: 57, Quotient: 0, Password: 2805
Line: L442, Position: 15, Quotient: 0, Password: 2809
Line: R125, Position: 40, Quotient: 0, Password: 2810
Line: R69, Position: 9, Quotient: 1, Password: 2811
Line: L9, Position: 0, Quotient: 0, Password: 2812
Line: R721, Position: 21, Quotient: 0, Password: 2819
Line: L43, Position: 78, Quotient: -1, Password: 2820
